ID;B0;B1;B2;B3;B4;B5;B6;B7
2017;0;0;0;0;0;0;0;0
2000;0;0;7;208;0;0;0;208
2015;9;213;0;104;0;0;0;2
2001;1;0;3;118;0;42;0;42
2002;2;0;3;106;3;205;3;255
2015;2;52;0;202;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;3;203;3;151;3;116
2017;0;0;0;0;0;0;0;0
2001;1;0;1;226;0;90;0;90
2002;2;0;2;58;0;147;1;90
2000;0;0;0;0;0;48;0;48
2001;1;0;0;140;0;138;0;138
2002;2;0;0;118;3;213;3;8
2001;1;0;0;72;0;38;0;38
2002;2;0;1;248;1;241;1;176
2000;0;0;7;208;0;208;0;24
2001;1;0;3;128;0;184;0;184
2002;2;0;2;121;3;49;2;178
2015;0;186;0;142;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;208;0;0
2002;2;0;3;94;3;157;3;217
2004;255;212;0;156;1;44;0;77
2017;0;0;0;0;0;0;0;0
2001;1;0;1;188;0;125;0;125
2002;2;0;2;1;3;218;3;195
2000;0;0;0;0;255;96;0;0
2001;1;0;1;167;0;22;0;22
2002;2;0;1;6;0;116;1;162
2001;1;0;3;221;0;60;0;60
2002;2;0;0;159;3;190;3;36
2015;2;145;0;207;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;232;0;0
2001;1;0;3;176;0;44;0;44
2002;2;0;1;50;1;149;0;174
2017;0;0;0;0;0;0;0;0
2001;1;0;0;205;0;111;0;111
2002;2;0;2;232;1;87;1;194
2001;1;0;2;242;0;71;0;71
2002;2;0;1;1;1;222;1;116
2000;0;0;249;48;255;72;0;48
2001;1;0;1;19;0;95;0;95
2002;2;0;0;83;1;43;1;55
2000;0;0;7;208;255;72;1;184
2001;1;0;0;181;0;75;0;75
2002;2;0;2;111;2;206;2;75
2015;8;3;0;3;0;0;0;3
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;2;160
2000;0;0;249;48;0;232;0;208
2016;0;0;0;0;0;0;0;0
2001;1;0;2;125;0;69;0;69
2002;2;0;2;125;1;191;3;120
2001;1;0;2;101;0;145;0;145
2002;2;0;0;14;2;13;3;137
2000;0;0;241;96;1;184;0;48
2001;1;0;2;210;0;68;0;68
2002;2;0;0;242;3;57;2;125
2001;1;0;1;249;0;192;0;192
2015;5;181;0;6;0;0;0;2
2018;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;208;0;232
2002;2;0;3;164;2;155;0;83
2001;1;0;2;212;0;3;0;3
2002;2;0;1;0;0;93;0;213
2001;1;0;0;163;0;74;0;74
2002;2;0;3;182;1;115;0;229
2000;0;0;253;24;0;24;0;24
2001;1;0;1;133;0;167;0;167
2002;2;0;2;215;2;66;1;173
2001;1;0;2;95;0;137;0;137
2002;2;0;1;109;2;172;3;71
2000;0;0;3;232;0;232;255;96
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2015;2;156;0;101;0;0;0;3
2018;0;0;0;0;0;0;0;0
2002;2;0;2;120;2;242;0;244
2003;3;0;0;0;0;0;0;161
2004;0;0;0;0;0;100;0;20
2002;2;0;1;70;0;215;0;7
2016;0;0;0;0;0;0;0;0
2001;1;0;0;8;0;178;0;178
2002;2;0;0;189;2;118;3;67
2000;0;0;241;96;0;48;1;184
2001;1;0;1;124;0;7;0;7
2002;2;0;1;236;2;60;1;20
2001;1;0;2;162;0;141;0;141
2002;2;0;1;232;3;42;2;250
2015;3;47;0;61;0;0;0;1
2016;0;0;0;0;0;0;0;0
2000;0;0;11;184;255;96;0;208
2002;2;0;3;209;1;150;1;214
2017;0;0;0;0;0;0;0;0
2001;1;0;3;62;0;94;0;94
2002;2;0;2;189;3;48;0;148
2000;0;0;245;72;0;232;255;72
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;0;166;0;170;0;170
2002;2;0;1;184;3;101;1;187
2015;6;68;0;42;0;0;0;1
2002;2;0;1;207;1;134;2;251
2016;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;0;0;0
2001;1;0;1;105;0;133;0;133
2002;2;0;0;151;3;18;1;47
2001;1;0;1;148;0;53;0;53
2002;2;0;0;4;1;160;3;219
2000;0;0;7;208;0;48;0;0
2001;1;0;1;246;0;102;0;102
2002;2;0;1;12;2;197;1;211
2001;1;0;2;12;0;196;0;196
2002;2;0;0;10;3;128;3;184
2015;7;103;0;45;0;0;0;0
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;232;0;48
2016;0;0;0;0;0;0;0;0
2001;1;0;1;84;0;54;0;54
2002;2;0;2;247;1;195;2;195
2001;1;0;3;165;0;154;0;154
2002;2;0;3;76;3;116;3;73
2000;0;0;253;24;0;208;1;184
2002;2;0;3;206;1;81;1;1
2001;1;0;0;121;0;26;0;26
2001;1;0;2;243;0;185;0;185
2002;2;0;1;8;3;78;0;82
2006;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;24;0;24
2005;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;151
2004;0;200;255;212;0;56;0;76
2002;2;0;0;140;3;67;3;12
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;0;31;2;86;2;121
2000;0;0;249;48;1;184;255;96
2001;1;0;3;89;0;4;0;4
2001;1;0;0;66;0;172;0;172
2002;2;0;0;45;0;253;1;125
2001;1;0;0;237;0;75;0;75
2002;2;0;3;90;3;151;3;131
2000;0;0;0;0;0;24;0;48
2001;1;0;3;36;0;153;0;153
2002;2;0;1;69;2;149;2;39
2015;1;192;0;20;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;22;3;220;0;10
2017;0;0;0;0;0;0;0;0
2001;1;0;0;225;0;163;0;163
2002;2;0;3;216;1;250;2;90
2000;0;0;245;72;0;0;0;24
2001;1;0;0;56;0;193;0;193
2002;2;0;2;178;0;252;3;22
2001;1;0;2;52;0;30;0;30
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2002;2;0;2;116;1;205;2;242
2000;0;0;245;72;0;48;0;48
2003;3;0;0;0;0;0;1;191
2002;2;0;0;161;2;80;2;3
2004;0;200;0;156;0;156;0;59
2015;6;6;0;249;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;10;0;225;1;191
2000;0;0;249;48;0;0;1;184
2002;2;0;2;186;3;67;1;253
2017;0;0;0;0;0;0;0;0
2001;1;0;3;8;0;188;0;188
2002;2;0;2;194;1;69;0;146
2000;0;0;253;24;0;0;0;24
2001;1;0;1;238;0;36;0;36
2002;2;0;3;192;1;95;1;2
2001;1;0;2;215;0;19;0;19
2002;2;0;1;202;0;226;0;123
2000;0;0;253;24;0;232;1;184
2001;1;0;1;122;0;106;0;106
2002;2;0;3;157;3;129;0;167
2015;5;137;0;171;0;0;0;4
2001;1;0;3;226;0;91;0;91
2002;2;0;0;5;1;21;0;97
2000;0;0;0;0;0;208;255;96
2001;1;0;3;63;0;142;0;142
2002;2;0;0;247;2;124;0;144
2005;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;0;98
2004;255;112;255;112;255;112;0;45
2000;0;0;7;208;0;24;255;72
2006;0;0;0;0;0;0;0;0
2001;1;0;3;103;0;149;0;149
2002;2;0;1;41;0;227;3;188
2015;9;102;0;206;0;0;0;4
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;1;59;0;69;0;69
2000;0;0;11;184;255;96;255;96
2002;2;0;3;46;2;139;1;175
2001;1;0;1;234;0;161;0;161
2002;2;0;3;84;0;11;1;56
2001;1;0;0;42;0;176;0;176
2002;2;0;3;214;2;98;1;26
2000;0;0;3;232;255;72;0;232
2001;1;0;1;143;0;105;0;105
2002;2;0;2;193;1;253;2;141
2001;1;0;3;99;0;45;0;45
2002;2;0;1;129;1;216;3;167
2000;0;0;0;0;255;96;0;24
2002;2;0;0;75;3;242;0;172
2015;8;209;0;144;0;0;0;4
2001;1;0;2;58;0;52;0;52
2002;2;0;2;228;3;239;1;45
2000;0;0;245;72;0;232;0;208
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;0;74;0;15;0;15
2002;2;0;0;23;1;33;1;130
2004;255;112;255;112;0;100;0;16
2001;1;0;0;233;0;166;0;166
2000;0;0;0;0;255;96;255;72
2003;3;0;0;0;0;0;3;144
2015;7;83;0;237;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;119;2;231;0;252
2017;0;0;0;0;0;0;0;0
2000;0;0;3;232;255;72;255;96
2001;1;0;0;115;0;104;0;104
2002;2;0;0;196;0;96;2;252
2001;1;0;0;159;0;134;0;134
2002;2;0;0;251;0;143;3;128
2000;0;0;245;72;0;48;0;208
2001;1;0;2;40;0;176;0;176
2002;2;0;3;135;2;229;2;61
2001;1;0;3;113;0;41;0;41
2002;2;0;0;94;3;151;2;107
2015;6;56;0;38;0;0;0;2
2016;0;0;0;0;0;0;0;0
2002;2;0;1;171;2;9;0;118
2017;0;0;0;0;0;0;0;0
2001;1;0;1;82;0;165;0;165
2002;2;0;0;176;1;223;0;105
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;0;0;208
2001;1;0;0;54;0;27;0;27
2002;2;0;2;191;2;145;1;55
2004;0;100;0;0;255;112;0;54
2001;1;0;0;21;0;17;0;17
2002;2;0;0;162;1;239;0;223
2003;3;0;0;0;0;0;0;120
2000;0;0;245;72;0;0;0;48
2001;1;0;2;54;0;194;0;194
2002;2;0;0;35;2;203;3;65
2015;6;195;0;135;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;2;229;0;100;0;100
2002;2;0;0;131;1;211;1;101
2000;0;0;7;208;0;232;255;96
2002;2;0;3;134;2;14;0;66
2017;0;0;0;0;0;0;0;0
2001;1;0;2;230;0;124;0;124
2002;2;0;0;90;2;5;0;187
2000;0;0;11;184;0;0;1;184
2001;1;0;0;228;0;44;0;44
2002;2;0;0;128;1;51;3;58
2001;1;0;1;182;0;50;0;50
2002;2;0;1;181;3;177;1;99
2015;9;11;0;196;0;0;0;4
2002;2;0;3;153;3;164;0;222
2016;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;0;190;0;59;0;59
2002;2;0;2;25;2;109;0;119
2000;0;0;241;96;1;184;1;184
2003;3;0;0;0;0;0;0;247
2001;1;0;2;94;0;23;0;23
2001;1;0;1;46;0;95;0;95
2023;0;0;0;0;0;0;0;0
2002;2;0;3;250;2;240;1;114
2000;0;0;253;24;0;48;0;208
2004;255;112;0;100;0;200;0;27
2001;1;0;1;52;0;199;0;199
2002;2;0;0;69;3;170;0;94
2001;1;0;1;161;0;47;0;47
2002;2;0;0;170;1;142;2;67
2000;0;0;11;184;255;96;0;48
2001;1;0;2;187;0;69;0;69
2002;2;0;3;143;3;106;0;129
2015;1;8;0;198;0;0;0;3
2018;0;0;0;0;0;0;0;0
2002;2;0;2;41;3;66;1;135
2016;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;0;117;0;13;0;13
2002;2;0;1;81;0;75;1;135
2003;3;0;0;0;0;0;2;95
2004;0;100;0;100;0;0;0;42
2000;0;0;7;208;0;0;0;232
2002;2;0;2;42;1;57;2;206
2001;1;0;3;118;0;193;0;193
2001;1;0;3;33;0;73;0;73
2002;2;0;3;71;3;171;1;12
2000;0;0;3;232;0;208;0;24
2001;1;0;2;125;0;40;0;40
2002;2;0;2;40;0;112;2;199
2015;4;132;0;24;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;48;0;208
2001;1;0;2;83;0;140;0;140
2002;2;0;3;171;0;9;1;122
2017;0;0;0;0;0;0;0;0
2002;2;0;2;171;2;200;1;165
2001;1;0;1;208;0;149;0;149
2000;0;0;3;232;255;72;0;24
2001;1;0;2;160;0;185;0;185
2002;2;0;2;130;2;42;1;157
2001;1;0;0;243;0;14;0;14
2002;2;0;2;91;3;159;3;129
2000;0;0;253;24;1;184;0;0
2001;1;0;1;148;0;129;0;129
2006;0;0;0;0;0;0;0;0
2015;0;133;0;129;0;0;0;4
2003;3;0;0;0;0;0;2;150
2004;0;156;0;156;0;56;0;47
2002;2;0;1;38;2;68;0;57
2001;1;0;1;24;0;132;0;132
2000;0;0;11;184;0;0;255;96
2001;1;0;0;186;0;109;0;109
2002;2;0;2;33;1;162;3;226
2001;1;0;1;86;0;125;0;125
2002;2;0;3;60;0;20;1;150
2000;0;0;241;96;0;48;0;208
2001;1;0;1;84;0;105;0;105
2002;2;0;0;168;3;228;0;208
2015;9;22;0;181;0;0;0;5
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;3;184;0;81;0;81
2000;0;0;7;208;255;96;255;72
2002;2;0;1;206;1;128;0;236
2001;1;0;3;172;0;63;0;63
2002;2;0;3;41;0;131;3;193
2001;1;0;1;103;0;101;0;101
2002;2;0;3;43;2;158;2;118
2000;0;0;3;232;0;208;0;48
2001;1;0;2;11;0;118;0;118
2002;2;0;3;33;2;102;3;110
2001;1;0;2;96;0;130;0;130
2015;9;16;0;65;0;0;0;3
2018;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;96;0;48
2002;2;0;0;174;3;92;2;57
2001;1;0;3;85;0;194;0;194
2002;2;0;0;242;1;28;3;10
2004;0;156;0;100;0;156;0;32
2003;3;0;0;0;0;0;1;223
2001;1;0;1;130;0;15;0;15
2002;2;0;3;252;0;186;3;139
2000;0;0;11;184;255;72;255;96
2001;1;0;2;247;0;39;0;39
2002;2;0;0;194;0;212;1;243
2001;1;0;1;23;0;133;0;133
2002;2;0;3;109;2;128;1;175
2000;0;0;7;208;0;0;1;184
2015;3;117;0;160;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;145;3;195;1;43
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;72;0;208
2002;2;0;0;59;2;98;0;137
2001;1;0;0;5;0;68;0;68
2001;1;0;1;1;0;114;0;114
2002;2;0;0;240;3;85;2;232
2000;0;0;3;232;0;0;1;184
2001;1;0;2;195;0;45;0;45
2002;2;0;0;163;3;24;3;227
2001;1;0;3;95;0;48;0;48
2002;2;0;2;43;1;233;1;110
2005;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;232;0;232
2004;255;212;255;212;0;56;0;70
2006;0;0;0;0;0;0;0;0
2001;1;0;3;245;0;152;0;152
2002;2;0;2;58;2;144;1;43
2000;0;0;253;24;255;96;0;24
2001;1;0;1;91;0;15;0;15
2002;2;0;2;17;0;1;2;50
2001;1;0;0;18;0;120;0;120
2002;2;0;1;189;0;105;2;98
2000;0;0;3;232;0;208;1;184
2002;2;0;1;120;1;29;0;212
2001;1;0;3;72;0;135;0;135
2015;0;142;0;195;0;0;0;4
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;2;125;0;1;0;1
2002;2;0;2;57;1;33;3;9
2016;0;0;0;0;0;0;0;0
2000;0;0;245;72;255;72;0;48
2001;1;0;3;85;0;94;0;94
2002;2;0;1;162;2;14;3;58
2001;1;0;3;54;0;116;0;116
2002;2;0;0;93;1;2;0;36
2000;0;0;241;96;0;208;0;232
2001;1;0;0;177;0;139;0;139
2002;2;0;0;144;1;219;1;194
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;1;26;0;172;0;172
2002;2;0;2;20;1;154;1;191
2003;3;0;0;0;0;0;1;74
2002;2;0;2;15;1;51;2;209
2004;0;200;0;100;1;44;0;30
2001;1;0;0;247;0;22;0;22
2002;2;0;0;85;2;27;1;225
2000;0;0;245;72;0;0;255;72
2001;1;0;1;194;0;184;0;184
2002;2;0;2;126;2;144;2;170
2001;1;0;3;43;0;199;0;199
2002;2;0;3;31;3;98;3;206
2000;0;0;245;72;255;72;0;24
2001;1;0;3;54;0;68;0;68
2023;0;0;0;0;0;0;0;0
2002;2;0;0;68;0;44;3;214
2001;1;0;2;14;0;99;0;99
2000;0;0;253;24;0;232;0;48
2002;2;0;2;195;0;35;3;131
2001;1;0;2;237;0;15;0;15
2002;2;0;3;171;3;129;2;117
2001;1;0;0;112;0;107;0;107
2002;2;0;2;91;1;20;3;84
2005;0;0;0;0;0;0;0;0
2002;2;0;3;130;3;10;0;190
2000;0;0;249;48;0;24;0;208
2003;3;0;0;0;0;0;3;5
2004;0;56;0;200;0;0;0;78
2015;0;244;0;100;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;30;3;52;1;48
2017;0;0;0;0;0;0;0;0
2001;1;0;1;146;0;191;0;191
2002;2;0;2;155;1;164;3;158
2000;0;0;11;184;0;232;0;48
2001;1;0;3;175;0;115;0;115
2002;2;0;1;198;0;47;2;51
2001;1;0;1;39;0;199;0;199
2002;2;0;3;197;2;77;3;233
2000;0;0;249;48;0;232;255;96
2001;1;0;2;137;0;166;0;166
2002;2;0;2;167;0;8;2;203
2015;4;86;0;110;0;0;0;2
2016;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0
2002;2;0;0;208;2;193;3;239
2000;0;0;3;232;1;184;0;48
2002;2;0;2;171;2;5;1;61
2017;0;0;0;0;0;0;0;0
2001;1;0;1;171;0;182;0;182
2002;2;0;0;13;3;160;3;30
2000;0;0;7;208;0;24;0;48
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2002;2;0;2;79;0;228;0;150
2003;3;0;0;0;0;0;3;155
2001;1;0;0;64;0;129;0;129
2002;2;0;3;231;3;51;0;186
2015;1;128;0;194;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;48;255;96
2001;1;0;2;228;0;181;0;181
2002;2;0;3;47;0;220;1;19
2001;1;0;0;171;0;143;0;143
2001;1;0;0;62;0;92;0;92
2002;2;0;2;124;3;54;1;39
2001;1;0;0;88;0;108;0;108
2002;2;0;0;198;1;229;3;226
2000;0;0;253;24;1;184;255;96
2001;1;0;0;188;0;173;0;173
2002;2;0;0;249;0;176;2;172
2000;0;0;245;72;0;232;0;24
2001;1;0;3;45;0;159;0;159
2002;2;0;0;124;1;94;0;102
2015;9;109;0;84;0;0;0;3
2017;0;0;0;0;0;0;0;0
2002;2;0;1;129;0;226;1;81
2000;0;0;249;48;1;184;0;208
2016;0;0;0;0;0;0;0;0
2001;1;0;0;62;0;59;0;59
2002;2;0;3;104;1;44;3;241
2001;1;0;0;47;0;68;0;68
2002;2;0;2;253;3;42;2;30
2006;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;24;255;96
2005;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;3;68
2002;2;0;3;145;1;250;1;227
2004;1;44;0;0;0;200;0;32
2001;1;0;0;94;0;110;0;110
2015;7;197;0;228;0;0;0;2
2018;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;48;0;232
2002;2;0;2;198;2;164;0;125
2001;1;0;0;127;0;192;0;192
2002;2;0;3;209;1;250;2;125
2001;1;0;3;206;0;32;0;32
2002;2;0;0;146;1;73;0;26
2000;0;0;11;184;0;0;255;72
2001;1;0;1;19;0;118;0;118
2002;2;0;0;145;1;105;0;170
2001;1;0;1;168;0;141;0;141
2002;2;0;2;224;1;90;3;160
2000;0;0;0;0;0;24;0;208
2015;1;34;0;192;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;181;0;182;0;219
2002;2;0;2;180;2;126;0;235
2017;0;0;0;0;0;0;0;0
2001;1;0;1;215;0;65;0;65
2002;2;0;3;242;0;41;2;154
2006;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2000;0;0;245;72;255;72;0;0
2003;3;0;0;0;0;0;1;39
2002;2;0;2;44;0;71;1;63
2004;255;212;255;212;255;112;0;14
2001;1;0;3;128;0;156;0;156
2002;2;0;0;240;0;21;3;188
2015;2;210;0;70;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;0;0;1;184;1;184
2002;2;0;1;138;2;178;0;165
2017;0;0;0;0;0;0;0;0
2001;1;0;0;193;0;162;0;162
2002;2;0;0;166;2;77;2;111
2000;0;0;249;48;0;0;1;184
2001;1;0;3;177;0;46;0;46
2002;2;0;3;210;2;85;1;69
2001;1;0;1;244;0;69;0;69
2002;2;0;3;4;0;11;0;91
2000;0;0;3;232;0;232;255;96
2001;1;0;1;114;0;94;0;94
2002;2;0;3;41;3;116;0;62
2015;3;206;0;51;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;253;24;1;184;0;208
2017;0;0;0;0;0;0;0;0
2001;1;0;0;17;0;106;0;106
2002;2;0;3;125;0;225;1;85
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;218
2004;255;212;1;44;1;44;0;11
2002;2;0;3;227;0;238;0;38
2000;0;0;245;72;0;48;0;0
2001;1;0;0;165;0;152;0;152
2002;2;0;1;55;0;132;1;76
2001;1;0;1;96;0;46;0;46
2001;1;0;1;169;0;195;0;195
2000;0;0;253;24;0;208;0;208
2001;1;0;3;151;0;98;0;98
2001;1;0;0;61;0;131;0;131
2002;2;0;2;117;0;255;3;106
2001;1;0;3;2;0;39;0;39
2002;2;0;0;33;1;88;3;79
2000;0;0;11;184;0;232;0;208
2001;1;0;3;229;0;115;0;115
2015;3;123;0;238;0;0;0;1
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;2;48;0;150;3;14
2001;1;0;0;77;0;50;0;50
2002;2;0;2;227;0;21;0;117
2000;0;0;7;208;0;0;0;24
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2001;1;0;1;51;0;51;0;51
2002;2;0;0;254;2;13;2;89
2004;1;44;0;100;255;212;0;52
2002;2;0;3;118;3;74;2;191
2000;0;0;253;24;0;48;255;96
2003;3;0;0;0;0;0;0;21
2001;1;0;0;68;0;115;0;115
2002;2;0;3;161;0;156;0;212
2015;9;176;0;174;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;99;1;174;1;83
2001;1;0;1;208;0;30;0;30
2002;2;0;1;202;1;45;0;68
2017;0;0;0;0;0;0;0;0
2000;0;0;7;208;0;232;255;72
2001;1;0;2;6;0;142;0;142
2002;2;0;1;136;0;165;3;97
2001;1;0;3;209;0;175;0;175
2002;2;0;0;184;3;194;1;83
2000;0;0;7;208;1;184;255;96
2001;1;0;0;211;0;136;0;136
2002;2;0;1;230;3;89;0;40
2023;0;0;0;0;0;0;0;0
2002;2;0;1;190;0;66;3;226
2015;3;38;0;229;0;0;0;5
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2000;0;0;245;72;255;96;0;208
2001;1;0;3;55;0;18;0;18
2003;3;0;0;0;0;0;2;25
2004;1;44;0;56;255;112;0;62
2002;2;0;1;67;1;36;3;195
2001;1;0;0;150;0;114;0;114
2002;2;0;1;70;1;223;3;241
2000;0;0;0;0;1;184;0;48
2001;1;0;1;197;0;17;0;17
2002;2;0;2;11;2;123;0;229
2001;1;0;3;224;0;171;0;171
2002;2;0;1;44;0;31;3;53
2015;6;106;0;215;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;208;0;24
2001;1;0;3;207;0;57;0;57
2002;2;0;0;230;1;217;2;74
2001;1;0;2;31;0;38;0;38
2002;2;0;3;59;1;122;2;120
2017;0;0;0;0;0;0;0;0
2000;0;0;245;72;255;96;0;24
2001;1;0;2;114;0;14;0;14
2002;2;0;3;64;3;132;0;10
2001;1;0;1;129;0;107;0;107
2002;2;0;2;23;3;184;2;142
2000;0;0;0;0;0;24;0;48
2001;1;0;1;74;0;90;0;90
2002;2;0;3;20;0;68;2;217
2015;0;170;0;186;0;0;0;3
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2002;2;0;1;195;0;227;1;151
2000;0;0;3;232;0;24;0;208
2003;3;0;0;0;0;0;1;43
2004;255;212;0;200;0;100;0;43
2002;2;0;0;181;1;38;1;44
2016;0;0;0;0;0;0;0;0
2001;1;0;2;24;0;153;0;153
2002;2;0;1;222;1;3;0;136
2000;0;0;253;24;255;96;0;208
2001;1;0;3;105;0;137;0;137
2002;2;0;2;145;1;115;0;188
2001;1;0;1;124;0;61;0;61
2002;2;0;2;179;1;56;1;1
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;72;255;96
2002;2;0;3;56;3;79;2;71
2015;8;11;0;235;0;0;0;3
2001;1;0;3;40;0;188;0;188
2002;2;0;2;86;2;212;2;165
2000;0;0;253;24;1;184;0;0
2001;1;0;3;185;0;177;0;177
2002;2;0;0;99;0;246;3;182
2001;1;0;3;207;0;124;0;124
2002;2;0;3;212;1;145;3;229
2015;8;244;0;236;0;0;0;5
2018;0;0;0;0;0;0;0;0
2002;2;0;3;51;0;76;2;208
2000;0;0;241;96;0;208;0;24
2003;3;0;0;0;0;0;0;214
2004;255;112;0;200;255;112;0;46
2000;0;0;241;96;0;0;1;184
2001;1;0;1;142;0;143;0;143
2002;2;0;2;91;0;35;3;68
2001;1;0;3;13;0;132;0;132
2002;2;0;3;124;3;195;3;56
2000;0;0;249;48;255;96;0;48
2001;1;0;2;68;0;84;0;84
2002;2;0;3;56;1;217;1;147
2001;1;0;2;19;0;197;0;197
2002;2;0;0;47;0;21;2;42
2015;9;225;0;93;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;232;0;0
2002;2;0;2;59;0;230;0;1
2001;1;0;0;225;0;16;0;16
2002;2;0;3;47;3;213;0;63
2017;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;24;0;24
2001;1;0;2;16;0;143;0;143
2002;2;0;2;164;0;122;3;49
2001;1;0;2;138;0;178;0;178
2002;2;0;3;10;3;202;2;38
2000;0;0;253;24;255;72;0;0
2001;1;0;3;53;0;22;0;22
2002;2;0;3;244;2;1;0;183
2006;0;0;0;0;0;0;0;0
2004;0;0;1;44;255;212;0;56
2002;2;0;3;198;0;12;2;120
2005;0;0;0;0;0;0;0;0
2000;0;0;253;24;255;96;0;0
2002;2;0;3;79;0;139;3;98
2001;1;0;2;14;0;84;0;84
2001;1;0;3;157;0;117;0;117
2002;2;0;2;191;2;46;2;180
2000;0;0;245;72;0;232;1;184
2001;1;0;1;3;0;30;0;30
2002;2;0;3;215;3;131;2;4
2001;1;0;3;173;0;34;0;34
2015;7;164;0;206;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;253;24;255;96;0;208
2002;2;0;2;49;0;167;0;75
